price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,sale_year,sale_month,sale_quarter,zipcode,city_encoded,house_age,was_renovated,years_since_reno,total_rooms,basement_flag,living_lot_ratio,price_per_sqft_est
13.361381852676738,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,1969,0,2014,5,2,98007,847180.6629953356,45,0,45.0,5.75,1,0.14638540650101345,0.14638540650101345
13.270785106659046,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,1964,2000,2014,5,2,98008,847180.6629953356,50,1,14.0,7.0,1,0.32135840583777714,0.32135840583777714
14.253766134056512,5.0,3.25,3370,17458,1.0,0,2,5,2000,1370,1982,0,2014,5,2,98040,1123817.6201550348,32,0,32.0,8.25,1,0.1930236554212727,0.1930236554212727
12.560247968016562,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0,2014,5,2,98166,348947.2484985,41,0,41.0,4.0,0,0.12614280754542298,0.12614280754542298
12.834683971615659,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,1953,1983,2014,5,2,98166,506793.05555555556,61,1,31.0,4.0,0,0.12543480552334774,0.12543480552334774
14.151983508870947,5.0,4.25,3530,7924,2.0,0,0,3,3530,0,2001,0,2014,5,2,98040,1123817.6201550348,13,0,13.0,9.25,0,0.44542586750788643,0.44542586750788643
13.235693848424024,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,1910,2006,2014,5,2,98103,579837.4672823235,104,1,8.0,4.0,0,0.28794241151769645,0.28794241151769645
12.91164481522143,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,2001,2014,5,2,98155,448475.0,58,1,13.0,5.75,1,0.16112342941611235,0.16112342941611235
12.931205293247745,4.0,1.0,1410,6000,1.0,0,0,3,810,600,1925,2002,2014,5,2,98126,579837.4672823235,89,1,12.0,5.0,1,0.23496083986002333,0.23496083986002333
12.569329381874445,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,1990,2009,2014,5,2,98001,299340.44276556815,24,1,5.0,5.5,0,0.23630634997576344,0.23630634997576344
14.33430494661736,5.0,3.25,4860,23723,2.0,0,2,4,3820,1040,1989,0,2014,5,2,98040,1123817.6201550348,25,0,25.0,8.25,1,0.20485584218512898,0.20485584218512898
12.323860125621126,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,2008,2014,5,2,98001,299340.44276556815,51,1,6.0,4.0,1,0.23020385522118986,0.23020385522118986
12.672949516558306,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0,2014,5,2,98077,609565.0217391305,46,0,46.0,4.0,0,0.10839051777916407,0.10839051777916407
12.683861515988351,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,2014,5,2,98019,403994.12698411907,25,0,25.0,5.0,0,0.09506372790648546,0.09506372790648546
13.25339339419516,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,0,2014,5,2,98115,579837.4672823235,77,0,77.0,5.0,0,0.28322843391336544,0.28322843391336544
13.049794835104816,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,2005,2014,5,2,98115,579837.4672823235,64,1,9.0,4.5,0,0.24838646587130844,0.24838646587130844
12.983103608918753,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,2014,5,2,98065,536305.2957746478,12,0,12.0,6.25,0,0.3366897419760856,0.3366897419760856
13.126357390703754,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,1912,2014,5,2,98028,447494.0404040303,2,1,102.0,6.5,0,0.3631831938757344,0.3631831938757344
13.171155446333852,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,0,2014,5,2,98072,609565.0217391305,7,0,7.0,6.5,1,0.5653626892077845,0.5653626892077845
13.171155446333852,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,0,2014,5,2,98112,579837.4672823235,6,0,6.0,5.5,1,1.359724612736661,1.359724612736661
13.399996629152975,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2012,1912,2014,5,2,98065,536305.2957746478,2,1,102.0,7.5,0,0.6542235905329998,0.6542235905329998
13.676249640055394,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0,2014,5,2,98136,579837.4672823235,8,0,8.0,6.5,1,0.519633894301742,0.519633894301742
13.384729180332174,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,1923,2014,5,2,98117,579837.4672823235,1,1,91.0,6.5,0,0.45454545454545453,0.45454545454545453
13.132315688453556,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0,2014,5,2,98059,377040.9663290205,5,0,5.0,6.5,0,0.4979475281099411,0.4979475281099411
12.706850963741102,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,0,2014,5,2,98106,579837.4672823235,7,0,7.0,5.5,1,0.2894789379117588,0.2894789379117588
12.861001210669146,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,2014,5,2,98133,579837.4672823235,67,1,26.0,5.75,1,0.3252358964063441,0.3252358964063441
12.631343648903034,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,2014,5,2,98133,579837.4672823235,7,0,7.0,4.5,0,1.1223551057957681,1.1223551057957681
13.210376086227196,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0,2014,5,2,98117,579837.4672823235,93,0,93.0,4.75,1,0.39992001599680066,0.39992001599680066
13.73755009757506,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,2014,5,2,98040,1123817.6201550348,56,0,56.0,6.5,0,0.2979186505237383,0.2979186505237383
13.20302312543853,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,2014,5,2,98006,847180.6629953356,59,1,5.0,5.75,1,0.23027511816749485,0.23027511816749485
13.592368256649284,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,2014,5,2,98122,579837.4672823235,108,1,24.0,4.0,0,0.3862758463985458,0.3862758463985458
13.3374763699232,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,2014,5,2,98117,579837.4672823235,85,0,85.0,7.5,1,0.6626663188103313,0.6626663188103313
12.07254696717504,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,1911,1979,2014,5,2,98198,304992.54679803445,103,1,35.0,3.0,0,0.13107775039211292,0.13107775039211292
13.51440681653079,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,1984,0,2014,5,2,98003,289887.70398969593,30,0,30.0,10.0,1,0.18228311655512058,0.18228311655512058
12.75130259456002,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,1984,0,2014,5,2,98059,377040.9663290205,30,0,30.0,5.25,0,0.14129565449213544,0.14129565449213544
13.1421679654829,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,1986,0,2014,5,2,98074,686917.5835323657,28,0,28.0,4.75,1,0.08200748271040399,0.08200748271040399
13.180634172318978,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,1974,0,2014,5,2,98166,506793.05555555556,40,0,40.0,6.75,0,0.1633006731986936,0.1633006731986936
11.951186847493476,2.0,1.0,700,5200,1.0,0,0,5,700,0,1952,1998,2014,5,2,98056,377040.9663290205,62,1,16.0,3.0,0,0.13458950201884254,0.13458950201884254
12.491255347155265,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,1986,0,2014,5,2,98030,439492.44464821625,28,0,28.0,5.5,1,0.2467082467082467,0.2467082467082467
12.457613159362927,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,0,2014,5,2,98002,299340.44276556815,62,0,62.0,5.0,1,0.2242152466367713,0.2242152466367713
12.487488878546145,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,1998,2006,2014,5,2,98092,299340.44276556815,16,1,8.0,5.0,0,0.2751007534606623,0.2751007534606623
12.82724304287755,3.0,1.0,1290,5500,1.0,0,0,3,980,310,1951,1994,2014,5,2,98136,579837.4672823235,63,1,20.0,4.0,1,0.23450281766951464,0.23450281766951464
12.729323752253295,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,1956,2001,2014,5,2,98108,579837.4672823235,58,1,13.0,7.0,1,0.23239917976760083,0.23239917976760083
13.275086181158716,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,1948,1994,2014,5,2,98199,579837.4672823235,66,1,20.0,3.5,0,0.2414080399916684,0.2414080399916684
13.100528726946786,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,1965,0,2014,5,2,98034,651583.5919080962,49,0,49.0,5.75,0,0.19268826163941255,0.19268826163941255
12.911891697714024,2.0,1.0,840,3522,1.0,0,0,3,840,0,1947,2012,2014,5,2,98199,579837.4672823235,67,1,2.0,3.0,0,0.23843315356230485,0.23843315356230485
12.829274715653247,3.0,2.5,1690,1618,2.0,0,0,3,1150,540,2014,0,2014,5,2,98029,596163.7474747486,0,0,0.0,5.5,1,1.0438542310067944,1.0438542310067944
12.644330802262578,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,1953,0,2014,5,2,98028,447494.0404040303,61,0,61.0,4.0,0,0.10630758327427356,0.10630758327427356
13.195615697878253,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,1904,0,2014,5,2,98117,579837.4672823235,110,0,110.0,4.75,1,0.36591740721380034,0.36591740721380034
14.151983508870947,3.0,2.5,2550,7200,2.0,0,2,3,2550,0,1981,2013,2014,5,2,98144,579837.4672823235,33,1,1.0,5.5,0,0.3541174836828218,0.3541174836828218
12.666660207428574,3.0,2.5,1840,5011,2.0,0,0,3,1840,0,2012,1912,2014,5,2,98038,336474.9118055521,2,1,102.0,5.5,0,0.3671189146049481,0.3671189146049481
13.462402103676569,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,1926,0,2014,5,2,98103,579837.4672823235,88,0,88.0,4.5,1,0.3495778403199526,0.3495778403199526
13.244582780038517,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,1989,0,2014,5,2,98059,666046.696969697,25,0,25.0,6.5,0,0.1527133896918462,0.1527133896918462
13.49116588426581,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,2004,2003,2014,5,2,98029,596163.7474747486,10,1,11.0,6.5,0,0.6741573033707865,0.6741573033707865
13.550178193041367,3.0,2.5,3030,30007,1.5,0,0,4,3030,0,1992,0,2014,5,2,98077,609565.0217391305,22,0,22.0,5.5,0,0.10097307384697414,0.10097307384697414
13.432786403100184,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,1903,0,2014,5,2,98122,579837.4672823235,111,0,111.0,4.75,0,0.35735207967193905,0.35735207967193905
12.691583538230217,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,1990,0,2014,5,2,98031,439492.44464821625,24,0,24.0,5.5,0,0.3669421487603306,0.3669421487603306
13.204866440535003,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,1962,2014,2014,5,2,98133,420392.3640469756,52,1,0.0,5.5,1,0.2735244078000262,0.2735244078000262
13.171155446333852,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,1924,2011,2014,5,2,98115,579837.4672823235,90,1,3.0,4.75,0,0.26139519686325763,0.26139519686325763
12.804911893867851,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,1957,2001,2014,5,2,98133,420392.3640469756,57,1,13.0,5.75,1,0.23301646185949454,0.23301646185949454
12.88531358091555,2.0,1.0,830,4000,1.0,0,0,3,830,0,1955,2005,2014,5,2,98117,579837.4672823235,59,1,9.0,3.0,0,0.20744813796550862,0.20744813796550862
12.663500657121004,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,1995,0,2014,5,2,98092,299340.44276556815,19,0,19.0,6.5,0,0.27812370278123705,0.27812370278123705
12.736556768559339,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,1906,1990,2014,5,2,98144,579837.4672823235,108,1,24.0,4.0,0,0.1943364797334814,0.1943364797334814
13.093965960493682,4.0,2.5,2150,39449,1.0,0,0,3,1420,730,1978,0,2014,5,2,98024,692681.8181818182,36,0,36.0,6.5,1,0.05449936628643853,0.05449936628643853
11.982935344196433,3.0,1.0,860,11900,1.0,0,0,4,860,0,1963,0,2014,5,2,98030,439492.44464821625,51,0,51.0,4.0,0,0.07226283505587766,0.07226283505587766
13.742940940397677,3.0,2.5,3100,20553,1.0,0,0,3,3100,0,1954,2005,2014,5,2,98177,420392.3640469756,60,1,9.0,5.5,0,0.150822224384548,0.150822224384548
11.842236406331555,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,1978,0,2014,5,2,98001,299340.44276556815,36,0,36.0,4.0,0,0.06345543697721373,0.06345543697721373
13.239258908233676,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,1957,2001,2014,5,2,98008,847180.6629953356,57,1,13.0,4.5,0,0.22872140982377204,0.22872140982377204
12.608202196848836,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,1950,1983,2014,5,2,98003,289887.70398969593,64,1,31.0,3.75,0,0.036341435050587276,0.036341435050587276
13.144126826131089,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,2005,0,2014,5,2,98028,447494.0404040303,9,0,9.0,5.5,0,0.3726453726453726,0.3726453726453726
13.120363378739663,3.0,2.0,2090,42689,1.5,0,0,3,2090,0,1959,1998,2014,5,2,98051,514071.4285714286,55,1,16.0,5.0,0,0.04895760131178262,0.04895760131178262
12.782688818818986,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,1980,0,2014,5,2,98168,308290.0689655172,34,0,34.0,6.5,0,0.16955995155429957,0.16955995155429957
13.060490101343552,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,1991,0,2014,5,2,98019,403994.12698411907,23,0,23.0,6.5,0,0.16471762692527098,0.16471762692527098
13.480039220276565,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,1941,0,2014,5,2,98199,579837.4672823235,73,0,73.0,6.25,1,0.36460176991150445,0.36460176991150445
13.928840136128022,4.0,2.25,4470,60373,2.0,0,0,3,4470,0,1988,2000,2014,5,2,98072,609565.0217391305,26,1,14.0,6.25,0,0.07403849339119488,0.07403849339119488
13.034626646500051,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,1940,2001,2014,5,2,98125,579837.4672823235,74,1,13.0,4.0,1,0.22130382615651248,0.22130382615651248
13.780920148390807,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,2008,0,2014,5,2,98075,686917.5835323657,6,0,6.0,9.5,0,0.47506234413965087,0.47506234413965087
12.629691964218381,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,1966,0,2014,5,2,98059,377040.9663290205,48,0,48.0,4.75,0,0.20684246642486032,0.20684246642486032
13.204866440535003,2.0,2.0,2370,217800,1.5,0,0,3,1600,770,1992,0,2014,5,2,98027,596163.7474747486,22,0,22.0,4.0,1,0.010881492738784486,0.010881492738784486
12.73670383776449,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997,0,2014,5,2,98056,377040.9663290205,17,0,17.0,5.25,0,0.5299973096583266,0.5299973096583266
13.358385246060271,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,1993,0,2014,5,2,98053,667649.5347812298,21,0,21.0,6.5,0,0.0741608118657299,0.0741608118657299
12.644330802262578,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,1952,2008,2014,5,2,98133,420392.3640469756,62,1,6.0,4.0,0,0.18899246584088877,0.18899246584088877
12.765548423664681,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,2005,0,2014,5,2,98188,245290.62068965516,9,0,9.0,8.0,1,0.2230677999604665,0.2230677999604665
12.497999446362185,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949,1985,2014,5,2,98155,420392.3640469756,65,1,29.0,3.0,0,0.11664722546242293,0.11664722546242293
12.36308066783498,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,1975,0,2014,5,2,98092,299340.44276556815,39,0,39.0,6.0,1,0.18089002330484963,0.18089002330484963
13.51440681653079,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,2000,0,2014,5,2,98034,651583.5919080962,14,0,14.0,6.5,0,0.337664894664304,0.337664894664304
13.317109100286022,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,1923,1998,2014,5,2,98199,579837.4672823235,91,1,16.0,6.75,1,0.3699383436093984,0.3699383436093984
12.314931534737134,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0,2014,5,2,98002,299340.44276556815,41,0,41.0,4.75,0,0.1792881990901793,0.1792881990901793
12.899222326086994,2.0,1.0,980,2130,1.0,0,0,4,860,120,1918,1974,2014,5,2,98117,579837.4672823235,96,1,40.0,3.0,1,0.45987799155326137,0.45987799155326137
13.594865133730668,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,1986,0,2014,5,2,98052,667649.5347812298,28,0,28.0,5.5,0,0.19699167748339313,0.19699167748339313
12.441148720271016,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,2006,0,2014,5,2,98042,296230.39867109305,8,0,8.0,6.5,0,0.4909731395860854,0.4909731395860854
13.871891836579518,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,1955,2009,2014,5,2,98004,847180.6629953356,59,1,5.0,6.0,0,0.20560244209014186,0.20560244209014186
12.611541086966115,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,1946,0,2014,5,2,98115,579837.4672823235,68,0,68.0,4.0,0,0.1521555367709214,0.1521555367709214
13.345508528717259,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,1966,0,2014,5,2,98052,667649.5347812298,48,0,48.0,6.75,0,0.15025489669975853,0.15025489669975853
13.468787359304866,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004,2003,2014,5,2,98075,686917.5835323657,10,1,11.0,7.25,0,0.451849759954815,0.451849759954815
13.76421831620775,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0,2014,5,2,98006,847180.6629953356,19,0,19.0,6.5,0,0.434270765206017,0.434270765206017
12.948012371209098,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,1999,0,2014,5,2,98092,299340.44276556815,15,0,15.0,6.5,0,0.12601558613828553,0.12601558613828553
13.118357364036902,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973,0,2014,5,2,98034,651583.5919080962,41,0,41.0,6.75,1,0.30775488069414314,0.30775488069414314
13.017005083966255,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989,0,2014,5,2,98003,289887.70398969593,25,0,25.0,5.5,0,0.16945204681767892,0.16945204681767892
13.769467666582738,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002,2014,5,2,98040,1123817.6201550348,42,1,12.0,7.25,0,0.2538430420711974,0.2538430420711974
12.278397958261774,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967,2011,2014,5,2,98168,308290.0689655172,47,1,3.0,3.0,0,0.17219830579086237,0.17219830579086237
12.987690762404629,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0,2014,5,2,98059,377040.9663290205,6,0,6.0,5.75,0,0.4960584502980196,0.4960584502980196
13.558035621229783,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0,2014,5,2,98029,596163.7474747486,7,0,7.0,5.75,0,0.6859205776173285,0.6859205776173285
14.01640931832674,4.0,3.5,4910,9444,1.5,0,0,3,3110,1800,2007,0,2014,5,2,98074,686917.5835323657,7,0,7.0,7.5,1,0.5198517734250926,0.5198517734250926
12.456379900115223,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003,0,2014,5,2,98023,289887.70398969593,11,0,11.0,5.5,0,0.33625149224035017,0.33625149224035017
13.292107839753712,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983,2009,2014,5,2,98074,686917.5835323657,31,1,5.0,6.5,0,0.18615474112856312,0.18615474112856312
12.438576254510705,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,2014,5,2,98058,377040.9663290205,35,1,0.0,5.0,1,0.22439820481436148,0.22439820481436148
12.821260987319457,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006,2014,5,2,98092,299340.44276556815,16,1,8.0,6.5,0,0.46080598537663664,0.46080598537663664
13.05140643553614,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,2014,5,2,98008,847180.6629953356,55,1,25.0,4.5,0,0.121727369336296,0.121727369336296
12.128116509451258,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0,2014,5,2,98168,579837.4672823235,82,0,82.0,4.0,0,0.14195778298975434,0.14195778298975434
13.27560106915621,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986,0,2014,5,2,98074,686917.5835323657,28,0,28.0,6.75,1,0.33390074636637423,0.33390074636637423
12.409017571151187,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0,2014,5,2,98030,439492.44464821625,24,0,24.0,4.75,0,0.21497619391141248,0.21497619391141248
12.618185607609803,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963,0,2014,5,2,98059,377040.9663290205,51,0,51.0,5.75,1,0.2568014238494788,0.2568014238494788
13.020454675155719,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,1912,1971,2014,5,2,98116,579837.4672823235,102,1,43.0,3.0,0,0.291970802919708,0.291970802919708
12.429220196836383,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001,2014,5,2,98055,377040.9663290205,57,1,13.0,4.0,0,0.11882909863781277,0.11882909863781277
12.449022745701502,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0,2014,5,2,98003,289887.70398969593,25,0,25.0,6.5,0,0.26535059607742595,0.26535059607742595
13.641158361294979,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,1947,2012,2014,5,2,98117,579837.4672823235,67,1,2.0,5.75,1,0.25339444780766235,0.25339444780766235
12.154784614286667,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967,2011,2014,5,2,98003,289887.70398969593,47,1,3.0,4.0,0,0.12791925830301606,0.12791925830301606
12.765548423664681,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000,2014,5,2,98125,579837.4672823235,57,1,14.0,4.0,0,0.19810386302532898,0.19810386302532898
13.326121846238388,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004,2014,5,2,98103,579837.4672823235,105,1,10.0,6.0,0,0.321843853820598,0.321843853820598
12.611541086966115,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955,2009,2014,5,2,98133,420392.3640469756,59,1,5.0,4.0,0,0.09383893546650257,0.09383893546650257
13.02805489573287,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980,0,2014,5,2,98034,651583.5919080962,34,0,34.0,5.5,1,0.2545949625595643,0.2545949625595643
12.721888795877375,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,1991,0,2014,5,2,98188,308290.0689655172,23,0,23.0,5.25,0,0.07054500114840699,0.07054500114840699
12.193498926601634,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903,2005,2014,5,2,98118,579837.4672823235,111,1,9.0,4.0,0,0.3170494985441605,0.3170494985441605
12.929993908996359,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0,2014,5,2,98052,667649.5347812298,51,0,51.0,4.5,0,0.17579046720151015,0.17579046720151015
12.887402779005837,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,2014,5,2,98007,847180.6629953356,59,1,9.0,4.5,0,0.15997714612198258,0.15997714612198258
12.743737843806207,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0,2014,5,2,98028,447494.0404040303,28,0,28.0,5.25,0,0.12252102585401309,0.12252102585401309
13.527029499741687,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,1985,0,2014,5,2,98052,667649.5347812298,29,0,29.0,6.5,0,0.15959018815880208,0.15959018815880208
12.66508168011904,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0,2014,5,2,98031,439492.44464821625,23,0,23.0,6.5,0,0.31580493537015275,0.31580493537015275
12.873904582205107,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996,0,2014,5,2,98028,447494.0404040303,18,0,18.0,5.5,0,0.20738820479585224,0.20738820479585224
12.323860125621126,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979,2014,2014,5,2,98058,377040.9663290205,35,1,0.0,5.0,1,0.1895734597156398,0.1895734597156398
13.217675375388819,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980,0,2014,5,2,98053,667649.5347812298,34,0,34.0,5.25,0,0.04842496576012522,0.04842496576012522
12.54254845357358,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,1959,1989,2014,5,2,98045,399565.70666666003,55,1,25.0,4.0,0,0.0646792783154209,0.0646792783154209
14.042646927360453,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,2006,0,2014,5,2,98105,579837.4672823235,8,0,8.0,6.5,0,0.42462845010615713,0.42462845010615713
13.26212705890841,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946,0,2014,5,2,98112,579837.4672823235,68,0,68.0,3.0,1,0.24829195134144308,0.24829195134144308
13.815511557963774,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,1990,2009,2014,5,2,98004,847180.6629953356,24,1,5.0,9.25,1,0.24109723845254935,0.24109723845254935
13.279368835614243,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0,2014,5,2,98103,579837.4672823235,93,0,93.0,6.75,0,0.5331911490269261,0.5331911490269261
13.3374763699232,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0,2014,5,2,98029,596163.7474747486,25,0,25.0,6.5,0,0.2917483126496843,0.2917483126496843
12.2293056568353,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,2014,5,2,98001,299340.44276556815,47,1,3.0,6.0,0,0.16720064076892271,0.16720064076892271
13.451668563394815,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,2014,5,2,98075,686917.5835323657,13,0,13.0,7.0,0,0.34497864417916985,0.34497864417916985
13.444303388018582,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0,2014,5,2,98027,596163.7474747486,11,0,11.0,7.25,1,0.37704692445300675,0.37704692445300675
12.834683971615659,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,2014,5,2,98133,420392.3640469756,54,1,13.0,5.75,1,0.23622047244094488,0.23622047244094488
13.07107218827772,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,1961,2004,2014,5,2,98125,579837.4672823235,53,1,10.0,10.5,1,0.09663299663299663,0.09663299663299663
12.278397958261774,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0,2014,5,2,98038,336474.9118055521,45,0,45.0,4.0,0,0.11169956668271545,0.11169956668271545
13.579789490265188,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1940,1996,2014,5,2,98199,579837.4672823235,74,1,18.0,4.75,1,0.29257927427263813,0.29257927427263813
12.765691290604371,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,1940,2001,2014,5,2,98019,403994.12698411907,74,1,13.0,4.75,1,0.006707363327491007,0.006707363327491007
13.451668563394815,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0,2014,5,2,98074,686917.5835323657,28,0,28.0,5.5,1,0.25875276627134997,0.25875276627134997
12.479913113434042,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,2014,5,2,98003,289887.70398969593,23,0,23.0,5.25,0,0.20518776616337592,0.20518776616337592
12.899222326086994,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,2014,5,2,98155,420392.3640469756,61,0,61.0,4.0,0,0.15817564289180008,0.15817564289180008
13.171155446333852,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991,0,2014,5,2,98072,609565.0217391305,23,0,23.0,5.5,0,0.36314727639542704,0.36314727639542704
